sg_gls_id,date_launch,date_close,date_award,land_parcel,street,zone,region,join_by,error_check,site_area_sqm,devt_type,devt_class,lease_term,gpr,gfa_sqm,num_bidders,successful_tenderer_name,successful_tender_price,successful_price_psm_gfa,proj_name_raw,proj_name_res,proj_name_non_res,source,timediff_launch_to_close,timediff_close_to_award,timediff_launch_to_award,launch_month_index,year_launch,month_launch,day_launch,close_month_index,year_close,month_close,day_close,award_month_index,year_award,month_award,day_award,tenderer_rank,tenderer_name,tender_price,tender_price_text
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,1,HY Realty Pte Ltd,483178000,"483,178,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,2,Allgreen Properties Limited,445910000,"445,910,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,3,"Intrepid Investments Pte Ltd, Verwood 
Holdings Pte. Ltd. and Hong Realty (Private) 
Limited",432774525,"432,774,525.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,4,"FCL Tampines Court Pte. Ltd. and KH Capital 
Pte. Ltd.",421500000,"421,500,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,5,"UOL Venture Investments Pte. Ltd., Singland 
Homes Pte. Ltd., Peak Opal Pte. Ltd. and 
Orchard Square Pte. Ltd.",417280000,"417,280,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,6,Excelsior Investments Pte Ltd,402080000,"402,080,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,7,Sing Holdings Limited,389000000,"389,000,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,8,MCL Land (Regency) Pte. Ltd.,387000000,"387,000,000.00"
8c101477584713a9310e02940aac6b059e37833ab6848d294937b2a7a24a7827,29/4/2015,23/6/2015,30/6/2015,Queenstown S9b,Dundee Road,queenstown,central region,project name,0,10516.1,*CO,residential,99,4.9,51528.89,9,HY Realty Pte Ltd,483178000,9376.84,queens-peak,queens-peak,,hdb,55,7,62,201504,2015,4,29,201506,2015,6,23,201506,2015,6,30,9,Japura Development Pte Ltd,281000888,"281,000,888.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,1,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd 
and Gamuda Berhad",345860000,"345,860,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,2,Sing Holdings Limited,342100000,"342,100,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,3,"UOL Venture Investments Pte. Ltd. and 
Singland Homes Pte. Ltd.",339000000,"339,000,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,4,"FCL Tampines Court Pte. Ltd., Sekisui House, 
Ltd. and KH Capital Pte. Ltd.",338888000,"338,888,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,5,EL Development Pte Ltd,332100000,"332,100,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,6,HY Realty Pte Ltd,325880000,"325,880,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,7,Allgreen Properties Limited,321980000,"321,980,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,8,"Verwood Holdings Pte. Ltd., Intrepid 
Investments Pte. Ltd. and TID Residential Pte. 
Ltd.",321000000,"321,000,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,9,KBD Ventures Pte. Ltd.,307900500,"307,900,500.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,10,"Hoi Hup Realty Pte Ltd, Sunway 
Developments Pte Ltd and Oriental Worldwide 
Investments Inc",276500000,"276,500,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,11,MCL Land (Regency) Pte. Ltd.,276300000,"276,300,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,12,Fica Nominees Pte Ltd,240200000,"240,200,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,13,Sim Lian Land Pte Ltd,230001000,"230,001,000.00"
f2e43515a8e783bc2314727cb58587c8ee761ab7a4a0166689534b186f23ab73,29/4/2015,18/6/2015,23/6/2015,Toa Payoh S4,Lorong 6 Toa Payoh/Lorong 4 Toa Payoh,toa payoh,central region,project name,0,12154.6,*CO,residential,99,3.5,42541.1,14,"Evia Real Estate (7) Pte Ltd, Maxdin Pte Ltd and Gamuda Berhad",345860000,8130.02,gem-residences,gem-residences,,hdb,50,5,55,201504,2015,4,29,201506,2015,6,18,201506,2015,6,23,14,Best Desire Investments Limited,183164888,"183,164,888.00"
384815dd4cafcbf88b2f11099d8bced7a584736ec36742e10a0e282bf4046562,30/12/2013,29/4/2014,30/4/2014,Geylang S6,Sims Drive,geylang,central region,project name,0,23900.1,*CO,residential,99,3,71700.3,4,First Changi Development Pte Ltd,530891000,7404.31,sims-urban-oasis,sims-urban-oasis,,hdb,120,1,121,201312,2013,12,30,201404,2014,4,29,201404,2014,4,30,1,First Changi Development Pte Ltd,530891000,"530,891,000.00"
384815dd4cafcbf88b2f11099d8bced7a584736ec36742e10a0e282bf4046562,30/12/2013,29/4/2014,30/4/2014,Geylang S6,Sims Drive,geylang,central region,project name,0,23900.1,*CO,residential,99,3,71700.3,4,First Changi Development Pte Ltd,530891000,7404.31,sims-urban-oasis,sims-urban-oasis,,hdb,120,1,121,201312,2013,12,30,201404,2014,4,29,201404,2014,4,30,2,"Verwood Holdings Pte. Ltd., Intrepid 
Investments Pte. Ltd. and TID Residential Pte. 
Ltd.",502000000,"502,000,000.00"
384815dd4cafcbf88b2f11099d8bced7a584736ec36742e10a0e282bf4046562,30/12/2013,29/4/2014,30/4/2014,Geylang S6,Sims Drive,geylang,central region,project name,0,23900.1,*CO,residential,99,3,71700.3,4,First Changi Development Pte Ltd,530891000,7404.31,sims-urban-oasis,sims-urban-oasis,,hdb,120,1,121,201312,2013,12,30,201404,2014,4,29,201404,2014,4,30,3,"Far East Civil Engineering (Pte.) Limited, FCL 
Topaz Pte. Ltd. and Sekisui House, Ltd.",447777000,"447,777,000.00"
384815dd4cafcbf88b2f11099d8bced7a584736ec36742e10a0e282bf4046562,30/12/2013,29/4/2014,30/4/2014,Geylang S6,Sims Drive,geylang,central region,project name,0,23900.1,*CO,residential,99,3,71700.3,4,First Changi Development Pte Ltd,530891000,7404.31,sims-urban-oasis,sims-urban-oasis,,hdb,120,1,121,201312,2013,12,30,201404,2014,4,29,201404,2014,4,30,4,Sim Lian Land Pte Ltd,356000000,"356,000,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,1,"FCL Topaz Pte. Ltd., Far East Orchard Limited 
and Sekisui House, Ltd.",256980000,"256,980,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,2,MCC Land (Singapore) Pte Ltd,250000000,"250,000,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,3,UOL Development (Sengkang) Pte. Ltd.,240200000,"240,200,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,4,Kingsford Development Pte Ltd,236728629,"236,728,629.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,5,Bellevue Properties Pte. Ltd.,229000000,"229,000,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,6,CEL EC Development Pte Ltd,228999000,"228,999,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,7,World Class Land Pte Ltd,227588000,"227,588,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,8,Leng Hoe Development Pte. Ltd.,218880000,"218,880,000.00"
05c11060bf1cbcb2db7aa3ed898c19a09fd298c3b1c3a4a133daa53a6d5f4829,15/4/2013,13/6/2013,14/6/2013,Sengkang S12,Fernvale Close,sengkang,north-east region,project name,0,14930.5,*CO,residential,99,3,44791.5,9,"FCL Topaz Pte. Ltd., Far East Orchard Limited and Sekisui House, Ltd.",256980000,5737.25,rivertrees-residences,rivertrees-residences,,hdb,59,1,60,201304,2013,4,15,201306,2013,6,13,201306,2013,6,14,9,EL Development Pte Ltd,200100000,"200,100,000.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,1,Secure Development Pte. Ltd.,262100000,"262,100,000.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,2,Bayfront Land Pte Ltd,253550000,"253,550,000.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,3,"FCL Topaz Pte. Ltd., Far East Orchard Limited 
and Sekisui House, Ltd.",230380800,"230,380,800.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,4,Qingjian Realty (South Pacific) Group Pte. Ltd.,211000000,"211,000,000.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,5,Kingsford Development Pte Ltd,204818188,"204,818,188.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,6,EL Development Pte Ltd,196100000,"196,100,000.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,7,Bellevue Properties Pte. Ltd.,187820000,"187,820,000.00"
d9fcb7d323ca5b77f6a22635200afafdd99e67f6feb109221d911acb3a9313f4,28/2/2013,11/4/2013,12/4/2013,Sengkang S11,Sengkang West Way,sengkang,north-east region,project name,0,16603.9,*CO,residential,99,3,49811.7,8,Secure Development Pte. Ltd.,262100000,5261.82,riverbank-at-fernvale,riverbank-at-fernvale,,hdb,42,1,43,201302,2013,2,28,201304,2013,4,11,201304,2013,4,12,8,Athens Residential Development Pte. Ltd.,110990000,"110,990,000.00"
737782b4ee9fa9463f4f0235a54501fd929df50c0dc558ce9a3629a160172423,18/12/2012,5/2/2013,7/2/2013,Queenstown S9a,Commonwealth Avenue,queenstown,central region,project name,0,12086.8,*CO,residential,99,4.9,59225.32,3,"Intrepid Investments Pte Ltd, Verwood Holdings Pte. Ltd. and Hong Realty (Private) Limited",562818171,9503,commonwealth-towers,commonwealth-towers,,hdb,49,2,51,201212,2012,12,18,201302,2013,2,5,201302,2013,2,7,1,"Intrepid Investments Pte Ltd, Verwood 
Holdings Pte. Ltd. and Hong Realty (Private) 
Limited",562818171,"562,818,171.00"
737782b4ee9fa9463f4f0235a54501fd929df50c0dc558ce9a3629a160172423,18/12/2012,5/2/2013,7/2/2013,Queenstown S9a,Commonwealth Avenue,queenstown,central region,project name,0,12086.8,*CO,residential,99,4.9,59225.32,3,"Intrepid Investments Pte Ltd, Verwood Holdings Pte. Ltd. and Hong Realty (Private) Limited",562818171,9503,commonwealth-towers,commonwealth-towers,,hdb,49,2,51,201212,2012,12,18,201302,2013,2,5,201302,2013,2,7,2,Acresvale Investment Pte Ltd,549290000,"549,290,000.00"
737782b4ee9fa9463f4f0235a54501fd929df50c0dc558ce9a3629a160172423,18/12/2012,5/2/2013,7/2/2013,Queenstown S9a,Commonwealth Avenue,queenstown,central region,project name,0,12086.8,*CO,residential,99,4.9,59225.32,3,"Intrepid Investments Pte Ltd, Verwood Holdings Pte. Ltd. and Hong Realty (Private) Limited",562818171,9503,commonwealth-towers,commonwealth-towers,,hdb,49,2,51,201212,2012,12,18,201302,2013,2,5,201302,2013,2,7,3,"FCL Topaz Pte. Ltd., Far East Orchard Limited, 
Sekisui House, Ltd. and China Construction 
(South Pacific) Development Co. Pte Ltd",541880000,"541,880,000.00"
5a8c50bef5fb0b54f50dbe2e383f9b6716182a36427b875ce94ee9277377baa4,15/10/2012,29/11/2012,3/12/2012,Bishan S11a,Bishan Street 14,bishan,central region,project name,0,11227.8,*CO,residential,99,4.9,55016.22,9,Allamanda Residential Development Pte. Ltd.,505100000,9180.93,sky-vue,sky-vue,,hdb,45,4,49,201210,2012,10,15,201211,2012,11,29,201212,2012,12,3,1,Allamanda Residential Development Pte. Ltd.,505100000,"505,100,000.00"
5a8c50bef5fb0b54f50dbe2e383f9b6716182a36427b875ce94ee9277377baa4,15/10/2012,29/11/2012,3/12/2012,Bishan S11a,Bishan Street 14,bishan,central region,project name,0,11227.8,*CO,residential,99,4.9,55016.22,9,Allamanda Residential Development Pte. Ltd.,505100000,9180.93,sky-vue,sky-vue,,hdb,45,4,49,201210,2012,10,15,201211,2012,11,29,201212,2012,12,3,2,"Singland Homes Pte. Ltd, UOL Venture 
Investments Pte. Ltd, ORIX Investment and 
Management Pte Ltd",490100000,"490,100,000.00"
5a8c50bef5fb0b54f50dbe2e383f9b6716182a36427b875ce94ee9277377baa4,15/10/2012,29/11/2012,3/12/2012,Bishan S11a,Bishan Street 14,bishan,central region,project name,0,11227.8,*CO,residential,99,4.9,55016.22,9,Allamanda Residential Development Pte. Ltd.,505100000,9180.93,sky-vue,sky-vue,,hdb,45,4,49,201210,2012,10,15,201211,2012,11,29,201212,2012,12,3,3A,"FCL Topaz Pte. Ltd., Far East Orchard 
Limited and China Construction (South 
Pacific) Development Co. Pte. Ltd.",462000000,"462,000,000.00"
5a8c50bef5fb0b54f50dbe2e383f9b6716182a36427b875ce94ee9277377baa4,15/10/2012,29/11/2012,3/12/2012,Bishan S11a,Bishan Street 14,bishan,central region,project name,0,11227.8,*CO,residential,99,4.9,55016.22,9,Allamanda Residential Development Pte. Ltd.,505100000,9180.93,sky-vue,sky-vue,,hdb,45,4,49,201210,2012,10,15,201211,2012,11,29,201212,2012,12,3,3B,Pinehill Investments Pte. Ltd.,462000000,"462,000,000.00"
5a8c50bef5fb0b54f50dbe2e383f9b6716182a36427b875ce94ee9277377baa4,15/10/2012,29/11/2012,3/12/2012,Bishan S11a,Bishan Street 14,bishan,central region,project name,0,11227.8,*CO,residential,99,4.9,55016.22,9,Allamanda Residential Development Pte. Ltd.,505100000,9180.93,sky-vue,sky-vue,,hdb,45,4,49,201210,2012,10,15,201211,2012,11,29,201212,2012,12,3,5,Acresvale Investment Pte Ltd,456390000,"456,390,000.00"
